lock_day,locked_users,touch_mean,ttl_days_mean,daily_locked_users,seed_ratio
2026-01-17,211,2.3649289099526065,6.331753554502369,227,0.9295154185022027
2026-01-18,221,2.4027149321266967,8.18552036199095,233,0.9484978540772532
2026-01-19,88,1.8977272727272727,4.568181818181818,96,0.9166666666666666
2026-01-20,104,2.1634615384615383,5.759615384615385,112,0.9285714285714286
2026-01-21,96,1.9895833333333333,4.166666666666667,100,0.96
2026-01-22,112,2.3125,8.375,119,0.9411764705882353
2026-01-23,80,2.2625,16.5625,90,0.8888888888888888
2026-01-24,219,2.0228310502283104,6.794520547945205,229,0.9563318777292577
2026-01-25,270,2.2074074074074073,7.614814814814815,279,0.967741935483871
2026-01-26,114,2.412280701754386,10.192982456140351,125,0.912
2026-01-27,117,2.3333333333333335,6.538461538461538,128,0.9140625
2026-01-28,111,2.036036036036036,4.1891891891891895,122,0.9098360655737705
2026-01-29,114,2.4035087719298245,3.8684210526315788,130,0.8769230769230769
2026-01-30,105,2.1809523809523808,8.876190476190477,114,0.9210526315789473
2026-01-31,201,2.373134328358209,8.626865671641792,210,0.9571428571428572
2026-02-01,194,1.8917525773195876,6.175257731958763,201,0.9651741293532339
2026-02-02,103,2.203883495145631,6.514563106796117,111,0.9279279279279279
2026-02-03,114,2.6842105263157894,7.552631578947368,123,0.926829268292683
2026-02-04,114,2.192982456140351,6.912280701754386,122,0.9344262295081968
2026-02-05,140,2.407142857142857,5.035714285714286,148,0.9459459459459459
2026-02-06,109,2.623853211009174,21.807339449541285,114,0.956140350877193
2026-02-07,229,2.1004366812227073,6.048034934497816,236,0.9703389830508474
2026-02-08,322,2.015527950310559,8.670807453416149,330,0.9757575757575757
2026-02-09,116,2.0,4.491379310344827,118,0.9830508474576272
2026-02-10,101,2.6732673267326734,6.267326732673268,106,0.9528301886792453
2026-02-11,94,1.9148936170212767,2.4468085106382977,97,0.9690721649484536
2026-02-12,96,1.96875,4.791666666666667,97,0.9896907216494846
2026-02-13,82,2.6219512195121952,7.060975609756097,85,0.9647058823529412
2026-02-14,37,2.0,8.972972972972974,37,1.0
2026-02-15,50,3.46,4.92,52,0.9615384615384616
2026-02-16,14,2.7142857142857144,3.642857142857143,15,0.9333333333333333
2026-02-17,30,2.4,3.2666666666666666,31,0.967741935483871
2026-02-18,21,2.4761904761904763,2.9523809523809526,22,0.9545454545454546
2026-02-19,28,2.3214285714285716,10.178571428571429,29,0.9655172413793104
2026-02-20,32,1.9375,23.1875,33,0.9696969696969697
2026-02-21,65,2.169230769230769,2.1384615384615384,67,0.9701492537313433
2026-02-22,86,1.755813953488372,4.988372093023256,85,1.011764705882353
2026-02-23,118,1.9830508474576272,6.0423728813559325,122,0.9672131147540983
2026-02-24,110,2.5636363636363635,8.863636363636363,118,0.9322033898305084
2026-02-25,102,2.5392156862745097,4.117647058823529,107,0.9532710280373832
2026-02-26,108,1.8981481481481481,5.074074074074074,114,0.9473684210526315
2026-02-27,119,2.0,6.1344537815126055,128,0.9296875
2026-02-28,105,2.066666666666667,4.40952380952381,107,0.9813084112149533
2026-03-01,275,2.109090909090909,3.610909090909091,281,0.9786476868327402
2026-03-02,98,2.4183673469387754,9.03061224489796,100,0.98
2026-03-03,113,2.2920353982300883,3.185840707964602,117,0.9658119658119658
2026-03-04,122,2.221311475409836,10.147540983606557,126,0.9682539682539683
2026-03-05,120,2.033333333333333,3.95,125,0.96
2026-03-06,110,1.8727272727272728,5.7727272727272725,112,0.9821428571428571
2026-03-07,284,1.9612676056338028,7.133802816901408,287,0.9895470383275261
2026-03-08,351,2.1225071225071224,4.897435897435898,355,0.9887323943661972
2026-03-09,137,2.1751824817518246,10.291970802919709,139,0.9856115107913669
2026-03-10,144,2.2708333333333335,5.930555555555555,148,0.972972972972973
